Exhaustivo,Aleatorio,Evolutivo
1.38624136816559,,1.21553108366829
1.40602482333282,,1.24682894649579
1.40549879369268,,1.35098659893091
1.35080345044817,,1.33562321458556
1.42084787953656,,1.34144362652935
1.43073277010872,,1.35033033699874
1.42099709911199,,1.29163653555766
1.41025974630756,,1.3400896134697
1.40271854755252,,1.37089657381773
1.42327436641205,,1.30234118504324
1.42271746136669,,1.23869776795697
1.41434819825449,,1.34995371901167
1.42703646105201,,1.19387123683817
1.3681539052283,,1.34324863746916
1.41268273324772,,1.2712753399955
1.43739195244615,,1.32789732522568
1.43294091729491,,1.34244976696394
1.38988402880587,,1.23027894975061
1.39370663527213,,1.31933818862934
1.40593491815827,,1.21958643642251
1.33512966027947,,1.24163700859788
1.37211153132526,,1.29255971514987
1.41833168200085,,1.27945031085792
1.42026668165965,,1.22506023695658
1.42452278035384,,1.29574095715038
1.41787191112987,,1.30372192036488
1.31481116527907,,1.24488791796467
1.41493525241872,,1.29975988049227
1.41485016798113,,1.22063197848818
1.41669077282873,,1.26556930206788
1.41294086272712,,1.36204944735287
1.41418457743373,,1.34514326360516
1.47079824321116,,1.30431113151514
1.40935761658789,,1.35984986751765
1.45833377440803,,1.3749352572698
1.41820857336169,,1.17607176242806
1.42204066174065,,1.35821133571429
1.42429479220044,,1.26890862253613
1.41883879805399,,1.30569483156896
1.37269385523682,,1.3442302324639
1.42202458200787,,1.35940339817188
1.41919559941505,,1.28293000517619
1.41709966926839,,1.35339028623683
1.41023073632659,,1.3716953325739
1.38510237677351,,1.30169812150385
1.40384424568597,,1.35685562837796
1.33844538615719,,1.26145531138621
1.46897889493558,,1.12629277770545
1.47588436704215,,1.37644956645107
1.4014341109102,,1.38177916353507
1.44146521573607,,1.30304220810387
1.28286303736377,,1.63115624726594
1.39663629817948,,1.57843467066548
1.31556579632925,,1.81421302200587
1.38242411919619,,2.19586244862266
1.38110565916715,,1.21643571345661
1.37056491036543,,1.24218176345151
1.38616826608524,,1.23483540022075
1.39952324554342,,1.23649254553757
1.42316527003393,,1.18220613935686
1.42794249042521,,1.20841558434569
1.34047193707823,,1.15900870737749
1.40610107170542,,1.15242195522077
1.414332833982,,1.23337436801479
1.35349381569816,,1.22786433858776
1.2839840917506,,1.28514170283714
1.28323275185324,,1.26113717717684
1.38149914311673,,1.13881313816107
1.36166189432682,,1.23550130858386
1.34136661374091,,1.20659396528866
1.36331223888252,,1.20497535678418
1.37507267359317,,1.25599129909071
1.40094263335113,,1.19566046841423
1.3570014660559,,1.23107138513092
1.34381347973333,,1.23335796312301
1.37626759214824,,1.30471006764432
1.4025422658288,,1.22588406262153
1.34284257213296,,1.21538322071804
1.25426401096685,,1.23584275927854
1.3516986703858,,1.24665943373799
1.31489174697509,,1.23164004679917
1.37827404161231,,1.24598817639055
